Kode PTN,Nama PTN,Kode Prodi,Nama Prodi,Tahun,Peminat,Daya Tampung
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712008,PERANCANGAN JALAN DAN JEMBATAN PSDKU OKU,2024,11,39(354.55%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712009,TEKNIK MESIN PRODUKSI DAN PERAWATAN PSDKU SIAK,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712009,TEKNIK MESIN PRODUKSI DAN PERAWATAN PSDKU SIAK,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712009,TEKNIK MESIN PRODUKSI DAN PERAWATAN PSDKU SIAK,2022,33,19(57.58%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712009,TEKNIK MESIN PRODUKSI DAN PERAWATAN PSDKU SIAK,2023,37,10(27.03%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712009,TEKNIK MESIN PRODUKSI DAN PERAWATAN PSDKU SIAK,2024,12,18(150.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712010,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712010,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712010,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,2022,69,29(42.03%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712010,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,2023,42,20(47.62%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712010,TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,2024,134,34(25.37%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712011,MANAJEMEN INFORMATIKA,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712011,MANAJEMEN INFORMATIKA,2021,428,66(15.42%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712011,MANAJEMEN INFORMATIKA,2022,438,77(17.58%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712011,MANAJEMEN INFORMATIKA,2023,458,58(12.66%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712011,MANAJEMEN INFORMATIKA,2024,803,63(7.85%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712012,MANAJEMEN INFORMATIKA KAMPUS BANYUASIN,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712012,MANAJEMEN INFORMATIKA KAMPUS BANYUASIN,2021,9,31(344.44%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712012,MANAJEMEN INFORMATIKA KAMPUS BANYUASIN,2022,42,18(42.86%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712012,MANAJEMEN INFORMATIKA KAMPUS BANYUASIN,2023,15,10(66.67%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712012,MANAJEMEN INFORMATIKA KAMPUS BANYUASIN,2024,18,16(88.89%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712013,AKUNTANSI SEKTOR PUBLIK,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712013,AKUNTANSI SEKTOR PUBLIK,2021,376,66(17.55%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712013,AKUNTANSI SEKTOR PUBLIK,2022,365,86(23.56%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712013,AKUNTANSI SEKTOR PUBLIK,2023,319,58(18.18%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712013,AKUNTANSI SEKTOR PUBLIK,2024,672,71(10.57%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712014,AKUNTANSI SEKTOR PUBLIK KAMPUS BANYUASIN,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712014,AKUNTANSI SEKTOR PUBLIK KAMPUS BANYUASIN,2021,18,19(105.56%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712014,AKUNTANSI SEKTOR PUBLIK KAMPUS BANYUASIN,2022,26,18(69.23%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712014,AKUNTANSI SEKTOR PUBLIK KAMPUS BANYUASIN,2023,16,10(62.50%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712014,AKUNTANSI SEKTOR PUBLIK KAMPUS BANYUASIN,2024,20,18(90.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712015,USAHA PERJALANAN WISATA,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712015,USAHA PERJALANAN WISATA,2021,115,37(32.17%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712015,USAHA PERJALANAN WISATA,2022,139,43(30.94%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712015,USAHA PERJALANAN WISATA,2023,126,29(23.02%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712015,USAHA PERJALANAN WISATA,2024,282,39(13.83%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712016,MANAJEMEN BISNIS,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712016,MANAJEMEN BISNIS,2021,697,37(5.31%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712016,MANAJEMEN BISNIS,2022,739,69(9.34%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712016,MANAJEMEN BISNIS,2023,727,58(7.98%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712016,MANAJEMEN BISNIS,2024,1897,49(2.58%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712017,AKUNTANSI SEKTOR PUBLIK PSDKU OKU,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712017,AKUNTANSI SEKTOR PUBLIK PSDKU OKU,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712017,AKUNTANSI SEKTOR PUBLIK PSDKU OKU,2022,11,19(172.73%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712017,AKUNTANSI SEKTOR PUBLIK PSDKU OKU,2023,7,10(142.86%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712017,AKUNTANSI SEKTOR PUBLIK PSDKU OKU,2024,16,20(125.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712018,AKUNTANSI SEKTOR PUBLIK PSDKU SIAK,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712018,AKUNTANSI SEKTOR PUBLIK PSDKU SIAK,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712018,AKUNTANSI SEKTOR PUBLIK PSDKU SIAK,2022,28,19(67.86%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712018,AKUNTANSI SEKTOR PUBLIK PSDKU SIAK,2023,49,10(20.41%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712018,AKUNTANSI SEKTOR PUBLIK PSDKU SIAK,2024,17,18(105.88%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712034,BISNIS DIGITAL,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712034,BISNIS DIGITAL,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712034,BISNIS DIGITAL,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712034,BISNIS DIGITAL,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712034,BISNIS DIGITAL,2024,334,24(7.19%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712035,ARSITEKTUR BANGUNAN GEDUNG,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712035,ARSITEKTUR BANGUNAN GEDUNG,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712035,ARSITEKTUR BANGUNAN GEDUNG,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712035,ARSITEKTUR BANGUNAN GEDUNG,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712035,ARSITEKTUR BANGUNAN GEDUNG,2024,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712036,MANAJEMEN AGRIBISNIS,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712036,MANAJEMEN AGRIBISNIS,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712036,MANAJEMEN AGRIBISNIS,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712036,MANAJEMEN AGRIBISNIS,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712036,MANAJEMEN AGRIBISNIS,2024,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712037,AGRIBISNIS PANGAN,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712037,AGRIBISNIS PANGAN,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712037,AGRIBISNIS PANGAN,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712037,AGRIBISNIS PANGAN,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712037,AGRIBISNIS PANGAN,2024,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712038,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712038,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712038,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712038,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712038,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,2024,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712039,TEKNOLOGI REKAYASA INSTALASI LISTRIK,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712039,TEKNOLOGI REKAYASA INSTALASI LISTRIK,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712039,TEKNOLOGI REKAYASA INSTALASI LISTRIK,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712039,TEKNOLOGI REKAYASA INSTALASI LISTRIK,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712039,TEKNOLOGI REKAYASA INSTALASI LISTRIK,2024,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712041,TEKNOLOGI AKUAKULTUR,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712041,TEKNOLOGI AKUAKULTUR,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712041,TEKNOLOGI AKUAKULTUR,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712041,TEKNOLOGI AKUAKULTUR,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22712041,TEKNOLOGI AKUAKULTUR,2024,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713019,TEKNIK KOMPUTER,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713019,TEKNIK KOMPUTER,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713019,TEKNIK KOMPUTER,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713019,TEKNIK KOMPUTER,2023,353,77(21.81%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713019,TEKNIK KOMPUTER,2024,906,96(10.60%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713020,TEKNIK ELEKTRONIKA,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713020,TEKNIK ELEKTRONIKA,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713020,TEKNIK ELEKTRONIKA,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713020,TEKNIK ELEKTRONIKA,2023,121,58(47.93%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713020,TEKNIK ELEKTRONIKA,2024,252,70(27.78%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713021,TEKNIK KIMIA (KAMPUS KAB SIAK),2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713021,TEKNIK KIMIA (KAMPUS KAB SIAK),2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713021,TEKNIK KIMIA (KAMPUS KAB SIAK),2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713021,TEKNIK KIMIA (KAMPUS KAB SIAK),2023,44,10(22.73%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713021,TEKNIK KIMIA (KAMPUS KAB SIAK),2024,7,19(271.43%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713022,TEKNIK MESIN,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713022,TEKNIK MESIN,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713022,TEKNIK MESIN,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713022,TEKNIK MESIN,2023,339,87(25.66%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713022,TEKNIK MESIN,2024,729,99(13.58%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713023,ADMINISTRASI BISNIS (KAMPUS KAB. OGAN KOMERING ULU),2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713023,ADMINISTRASI BISNIS (KAMPUS KAB. OGAN KOMERING ULU),2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713023,ADMINISTRASI BISNIS (KAMPUS KAB. OGAN KOMERING ULU),2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713023,ADMINISTRASI BISNIS (KAMPUS KAB. OGAN KOMERING ULU),2023,4,10(250.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713023,ADMINISTRASI BISNIS (KAMPUS KAB. OGAN KOMERING ULU),2024,38,19(50.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713024,AKUNTANSI,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713024,AKUNTANSI,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713024,AKUNTANSI,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713024,AKUNTANSI,2023,262,87(33.21%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713024,AKUNTANSI,2024,890,102(11.46%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713025,TEKNIK TELEKOMUNIKASI,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713025,TEKNIK TELEKOMUNIKASI,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713025,TEKNIK TELEKOMUNIKASI,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713025,TEKNIK TELEKOMUNIKASI,2023,74,58(78.38%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713025,TEKNIK TELEKOMUNIKASI,2024,293,90(30.72%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713026,TEKNIK LISTRIK,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713026,TEKNIK LISTRIK,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713026,TEKNIK LISTRIK,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713026,TEKNIK LISTRIK,2023,201,58(28.86%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713026,TEKNIK LISTRIK,2024,344,61(17.73%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713027,TEKNOLOGI PANGAN,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713027,TEKNOLOGI PANGAN,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713027,TEKNOLOGI PANGAN,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713027,TEKNOLOGI PANGAN,2023,32,20(62.50%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713027,TEKNOLOGI PANGAN,2024,383,37(9.66%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713028,BAHASA INGGRIS,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713028,BAHASA INGGRIS,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713028,BAHASA INGGRIS,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713028,BAHASA INGGRIS,2023,93,48(51.61%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713028,BAHASA INGGRIS,2024,327,58(17.74%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713029,MANAJEMEN INFORMATIKA,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713029,MANAJEMEN INFORMATIKA,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713029,MANAJEMEN INFORMATIKA,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713029,MANAJEMEN INFORMATIKA,2023,232,77(33.19%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713029,MANAJEMEN INFORMATIKA,2024,781,82(10.50%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713030,TEKNIK SIPIL,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713030,TEKNIK SIPIL,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713030,TEKNIK SIPIL,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713030,TEKNIK SIPIL,2023,382,87(22.77%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713030,TEKNIK SIPIL,2024,1232,95(7.71%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713031,TEKNIK KIMIA,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713031,TEKNIK KIMIA,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713031,TEKNIK KIMIA,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713031,TEKNIK KIMIA,2023,75,48(64.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713031,TEKNIK KIMIA,2024,503,60(11.93%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713032,ADMINISTRASI BISNIS,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713032,ADMINISTRASI BISNIS,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713032,ADMINISTRASI BISNIS,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713032,ADMINISTRASI BISNIS,2023,408,87(21.32%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713032,ADMINISTRASI BISNIS,2024,1407,75(5.33%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713033,ADMINISTRASI BISNIS KAMPUS BANYUASIN,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713033,ADMINISTRASI BISNIS KAMPUS BANYUASIN,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713033,ADMINISTRASI BISNIS KAMPUS BANYUASIN,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713033,ADMINISTRASI BISNIS KAMPUS BANYUASIN,2023,8,10(125.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713033,ADMINISTRASI BISNIS KAMPUS BANYUASIN,2024,36,18(50.00%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713040,PEMELIHARAAN ALAT BERAT,2020,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713040,PEMELIHARAAN ALAT BERAT,2021,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713040,PEMELIHARAAN ALAT BERAT,2022,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713040,PEMELIHARAAN ALAT BERAT,2023,,(nan%)
2271,"POLITEKNIK NEGERI SRIWIJAYA
(https://spmb.polsri.ac.id)",22713040,PEMELIHARAAN ALAT BERAT,2024,,(nan%)
2281,"POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG
(http://pmb.polman-babel.ac.id/)",22812001,TEKNIK MESIN DAN MANUFAKTUR,2020,,(nan%)
2281,"POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG
(http://pmb.polman-babel.ac.id/)",22812001,TEKNIK MESIN DAN MANUFAKTUR,2021,61,32(52.46%)
2281,"POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG
(http://pmb.polman-babel.ac.id/)",22812001,TEKNIK MESIN DAN MANUFAKTUR,2022,77,31(40.26%)
2281,"POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG
(http://pmb.polman-babel.ac.id/)",22812001,TEKNIK MESIN DAN MANUFAKTUR,2023,67,24(35.82%)
2281,"POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG
(http://pmb.polman-babel.ac.id/)",22812001,TEKNIK MESIN DAN MANUFAKTUR,2024,82,24(29.27%)
2281,"POLITEKNIK MANUFAKTUR NEGERI BANGKA BELITUNG
(http://pmb.polman-babel.ac.id/)",22812002,TEKNIK ELEKTRONIKA,2020,,(nan%)
