Kode PTN,Nama PTN,Kode Prodi,Nama Prodi,Tahun,Peminat,Daya Tampung,Jenis Portofolio
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221011,PENDIDIKAN DOKTER,2022,647,24(3.71%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221011,PENDIDIKAN DOKTER,2023,769,24(3.12%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221011,PENDIDIKAN DOKTER,2024,719,30(4.17%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221012,PENDIDIKAN MATEMATIKA,2020,349,32(9.17%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221012,PENDIDIKAN MATEMATIKA,2021,221,25(11.31%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221012,PENDIDIKAN MATEMATIKA,2022,187,30(16.04%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221012,PENDIDIKAN MATEMATIKA,2023,186,32(17.20%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221012,PENDIDIKAN MATEMATIKA,2024,132,28(21.21%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221014,PENDIDIKAN KIMIA,2020,190,27(14.21%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221014,PENDIDIKAN KIMIA,2021,103,25(24.27%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221014,PENDIDIKAN KIMIA,2022,91,30(32.97%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221014,PENDIDIKAN KIMIA,2023,91,32(35.16%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221014,PENDIDIKAN KIMIA,2024,53,24(45.28%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221016,TEKNIK PERTAMBANGAN,2020,111,18(16.22%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221016,TEKNIK PERTAMBANGAN,2021,125,18(14.40%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221016,TEKNIK PERTAMBANGAN,2022,203,24(11.82%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221016,TEKNIK PERTAMBANGAN,2023,287,24(8.36%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221016,TEKNIK PERTAMBANGAN,2024,326,24(7.36%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221017,AKUNTANSI,2020,928,48(5.17%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221017,AKUNTANSI,2021,810,48(5.93%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221017,AKUNTANSI,2022,601,48(7.99%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221017,AKUNTANSI,2023,776,48(6.19%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221017,AKUNTANSI,2024,741,38(5.13%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221020,ILMU EKONOMI DAN STUDI PEMBANGUNAN,2020,501,36(7.19%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221020,ILMU EKONOMI DAN STUDI PEMBANGUNAN,2021,425,36(8.47%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221020,ILMU EKONOMI DAN STUDI PEMBANGUNAN,2022,414,36(8.70%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221020,ILMU EKONOMI DAN STUDI PEMBANGUNAN,2023,446,36(8.07%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221020,ILMU EKONOMI DAN STUDI PEMBANGUNAN,2024,501,40(7.98%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221021,ILMU HUBUNGAN INTERNASIONAL,2020,455,36(7.91%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221021,ILMU HUBUNGAN INTERNASIONAL,2021,499,36(7.21%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221021,ILMU HUBUNGAN INTERNASIONAL,2022,437,36(8.24%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221021,ILMU HUBUNGAN INTERNASIONAL,2023,398,36(9.05%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221021,ILMU HUBUNGAN INTERNASIONAL,2024,441,30(6.80%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221022,ILMU HUKUM,2020,443,36(8.13%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221022,ILMU HUKUM,2021,332,36(10.84%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221022,ILMU HUKUM,2022,437,48(10.98%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221022,ILMU HUKUM,2023,628,48(7.64%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221022,ILMU HUKUM,2024,509,38(7.47%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221023,ILMU PERPUSTAKAAN,2020,657,42(6.39%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221023,ILMU PERPUSTAKAAN,2021,489,42(8.59%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221023,ILMU PERPUSTAKAAN,2022,449,42(9.35%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221023,ILMU PERPUSTAKAAN,2023,397,42(10.58%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221023,ILMU PERPUSTAKAAN,2024,268,34(12.69%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221025,JURNALISTIK,2020,584,48(8.22%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221025,JURNALISTIK,2021,533,48(9.01%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221025,JURNALISTIK,2022,440,48(10.91%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221025,JURNALISTIK,2023,349,48(13.75%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221025,JURNALISTIK,2024,339,38(11.21%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221026,MANAJEMEN,2020,1550,48(3.10%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221026,MANAJEMEN,2021,1560,48(3.08%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221026,MANAJEMEN,2022,1115,48(4.30%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221026,MANAJEMEN,2023,1058,48(4.54%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221026,MANAJEMEN,2024,1184,41(3.46%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221028,ILMU POLITIK,2020,260,36(13.85%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221028,ILMU POLITIK,2021,303,36(11.88%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221028,ILMU POLITIK,2022,313,36(11.50%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221028,ILMU POLITIK,2023,328,36(10.98%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221028,ILMU POLITIK,2024,262,39(14.89%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221030,KESEJAHTERAAN SOSIAL,2020,583,36(6.17%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221030,KESEJAHTERAAN SOSIAL,2021,432,36(8.33%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221030,KESEJAHTERAAN SOSIAL,2022,363,36(9.92%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221030,KESEJAHTERAAN SOSIAL,2023,348,36(10.34%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221030,KESEJAHTERAAN SOSIAL,2024,354,30(8.47%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221031,PSIKOLOGI,2020,1059,60(5.67%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221031,PSIKOLOGI,2021,1390,60(4.32%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221031,PSIKOLOGI,2022,1235,80(6.48%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221031,PSIKOLOGI,2023,1037,60(5.79%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221031,PSIKOLOGI,2024,1105,72(6.52%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221044,SOSIOLOGI,2020,556,36(6.47%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221044,SOSIOLOGI,2021,526,36(6.84%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221044,SOSIOLOGI,2022,453,36(7.95%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221044,SOSIOLOGI,2023,327,36(11.01%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221044,SOSIOLOGI,2024,314,39(12.42%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221045,BAHASA DAN SASTRA INGGRIS,2020,579,42(7.25%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221045,BAHASA DAN SASTRA INGGRIS,2021,610,42(6.89%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221045,BAHASA DAN SASTRA INGGRIS,2022,457,42(9.19%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221045,BAHASA DAN SASTRA INGGRIS,2023,378,42(11.11%),Tidak Ada
1322,"UIN JAKARTA
(https://admisi.uinjkt.ac.id/)",13221045,BAHASA DAN SASTRA INGGRIS,2024,400,34(8.50%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361002,MATEMATIKA,2020,296,27(9.12%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361002,MATEMATIKA,2021,367,27(7.36%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361002,MATEMATIKA,2022,244,24(9.84%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361002,MATEMATIKA,2023,191,27(14.14%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361002,MATEMATIKA,2024,191,27(14.14%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361003,BIOLOGI,2020,376,27(7.18%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361003,BIOLOGI,2021,381,27(7.09%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361003,BIOLOGI,2022,377,24(6.37%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361003,BIOLOGI,2023,242,27(11.16%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361003,BIOLOGI,2024,228,27(11.84%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361004,FISIKA,2020,113,13(11.50%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361004,FISIKA,2021,111,13(11.71%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361004,FISIKA,2022,80,12(15.00%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361004,FISIKA,2023,70,14(20.00%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361004,FISIKA,2024,69,14(20.29%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361005,KIMIA,2020,240,27(11.25%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361005,KIMIA,2021,304,27(8.88%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361005,KIMIA,2022,219,24(10.96%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361005,KIMIA,2023,176,27(15.34%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361005,KIMIA,2024,208,27(12.98%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361006,TEKNIK INFORMATIKA,2020,801,40(4.99%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361006,TEKNIK INFORMATIKA,2021,1100,40(3.64%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361006,TEKNIK INFORMATIKA,2022,883,36(4.08%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361006,TEKNIK INFORMATIKA,2023,893,41(4.59%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361006,TEKNIK INFORMATIKA,2024,928,41(4.42%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361007,TEKNIK ELEKTRO,2020,293,40(13.65%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361007,TEKNIK ELEKTRO,2021,248,27(10.89%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361007,TEKNIK ELEKTRO,2022,236,24(10.17%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361007,TEKNIK ELEKTRO,2023,222,27(12.16%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361007,TEKNIK ELEKTRO,2024,217,27(12.44%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361008,AGROTEKNOLOGI,2020,408,27(6.62%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361008,AGROTEKNOLOGI,2021,324,27(8.33%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361008,AGROTEKNOLOGI,2022,286,24(8.39%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361008,AGROTEKNOLOGI,2023,271,27(9.96%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361008,AGROTEKNOLOGI,2024,263,27(10.27%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361012,SOSIOLOGI,2020,548,67(12.23%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361012,SOSIOLOGI,2021,605,67(11.07%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361012,SOSIOLOGI,2022,596,60(10.07%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361012,SOSIOLOGI,2023,492,68(13.82%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361012,SOSIOLOGI,2024,418,60(14.35%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361014,ILMU HUKUM,2020,452,54(11.95%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361014,ILMU HUKUM,2021,605,54(8.93%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361014,ILMU HUKUM,2022,597,54(9.05%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361014,ILMU HUKUM,2023,932,54(5.79%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361014,ILMU HUKUM,2024,868,54(6.22%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361015,MANAJEMEN,2020,1248,54(4.33%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361015,MANAJEMEN,2021,1899,67(3.53%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361015,MANAJEMEN,2022,1634,81(4.96%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361015,MANAJEMEN,2023,1830,81(4.43%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361015,MANAJEMEN,2024,1767,81(4.58%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361016,ADMINISTRASI PUBLIK,2020,749,67(8.95%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361016,ADMINISTRASI PUBLIK,2021,830,67(8.07%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361016,ADMINISTRASI PUBLIK,2022,718,60(8.36%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361016,ADMINISTRASI PUBLIK,2023,879,68(7.74%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361016,ADMINISTRASI PUBLIK,2024,925,60(6.49%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361017,ILMU KOM. KONST. HUMAS,2020,384,27(7.03%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361017,ILMU KOM. KONST. HUMAS,2021,535,40(7.48%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361017,ILMU KOM. KONST. HUMAS,2022,453,41(9.05%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361017,ILMU KOM. KONST. HUMAS,2023,646,54(8.36%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361017,ILMU KOM. KONST. HUMAS,2024,676,54(7.99%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361018,ILMU KOM. KONST. JURNALISTIK,2020,638,54(8.46%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361018,ILMU KOM. KONST. JURNALISTIK,2021,660,54(8.18%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361018,ILMU KOM. KONST. JURNALISTIK,2022,517,54(10.44%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361018,ILMU KOM. KONST. JURNALISTIK,2023,528,54(10.23%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361018,ILMU KOM. KONST. JURNALISTIK,2024,517,54(10.44%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361019,BAHASA DAN SASTRA  INGGRIS,2020,592,81(13.68%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361019,BAHASA DAN SASTRA  INGGRIS,2021,754,81(10.74%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361019,BAHASA DAN SASTRA  INGGRIS,2022,576,81(14.06%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361019,BAHASA DAN SASTRA  INGGRIS,2023,634,81(12.78%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361019,BAHASA DAN SASTRA  INGGRIS,2024,578,72(12.46%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361020,PSIKOLOGI,2020,1136,60(5.28%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361020,PSIKOLOGI,2021,1584,60(3.79%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361020,PSIKOLOGI,2022,1318,60(4.55%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361020,PSIKOLOGI,2023,1475,60(4.07%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361020,PSIKOLOGI,2024,1337,69(5.16%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361041,ILMU POLITIK,2020,113,27(23.89%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361041,ILMU POLITIK,2021,168,27(16.07%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361041,ILMU POLITIK,2022,191,24(12.57%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361041,ILMU POLITIK,2023,249,36(14.46%),Tidak Ada
1336,"UIN SUNAN GUNUNG DJATI
(https://pmb.uinsgd.ac.id/)",13361041,ILMU POLITIK,2024,312,36(11.54%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571005,GIZI,2020,498,22(4.42%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571005,GIZI,2021,375,30(8.00%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571005,GIZI,2022,402,30(7.46%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571005,GIZI,2023,384,30(7.81%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571005,GIZI,2024,271,30(11.07%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571006,MATEMATIKA,2020,91,15(16.48%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571006,MATEMATIKA,2021,138,27(19.57%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571006,MATEMATIKA,2022,123,26(21.14%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571006,MATEMATIKA,2023,86,26(30.23%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571006,MATEMATIKA,2024,63,26(41.27%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571007,KIMIA,2020,67,15(22.39%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571007,KIMIA,2021,68,27(39.71%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571007,KIMIA,2022,67,26(38.81%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571007,KIMIA,2023,49,26(53.06%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571007,KIMIA,2024,29,18(62.07%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571008,FISIKA,2020,14,7(50.00%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571008,FISIKA,2021,40,18(45.00%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571008,FISIKA,2022,31,18(58.06%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571008,FISIKA,2023,29,18(62.07%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571008,FISIKA,2024,16,18(112.50%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571009,BIOLOGI,2020,109,15(13.76%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571009,BIOLOGI,2021,134,27(20.15%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571009,BIOLOGI,2022,135,26(19.26%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571009,BIOLOGI,2023,89,26(29.21%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571009,BIOLOGI,2024,78,26(33.33%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571010,TEKNOLOGI INFORMASI,2020,138,15(10.87%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571010,TEKNOLOGI INFORMASI,2021,216,27(12.50%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571010,TEKNOLOGI INFORMASI,2022,239,26(10.88%),Tidak Ada
1357,"UIN WALISONGO
(https://pmb.walisongo.ac.id)",13571010,TEKNOLOGI INFORMASI,2023,301,26(8.64%),Tidak Ada
